model_date,model_clump,data_hour_offset,data_clump,mse,mse_stdv,mse_conf,mae,mae_stdv,mae_conf,r2,r2_stdv,r2_conf
2018-05-19 04:00:00,0.75,1,0.75,0.04873814568535675,0.0006034910432679926,0.9999999999997768,0.15542041420878458,0.0009009177782435333,0.9999999999997768,0.9461318511120659,0.0006670123558078115,0.9999999999997768
2018-05-19 04:00:00,0.75,2,0.75,0.11176194249932592,0.001265288353658527,0.9999999998802377,0.25284716108755856,0.0010666145131459572,0.9999999998802377,0.8680035679072005,0.0014943686957884172,0.9999999998802377
2018-05-19 04:00:00,0.75,4,0.75,0.09685872713522214,0.000723824308580766,0.9999999999997051,0.24764934877686845,0.0009559190766040848,0.9999999999997051,0.900056950861396,0.0007468734163645479,0.9999999999997051
2018-05-21 15:00:00,0.75,-4,0.75,0.04752574375489841,0.0036673504650918216,0.3122574339975012,0.14320051314418017,0.0026561170346163544,0.3122574339975012,0.9630467008588605,0.0027820210163390434,0.3122574339975012
2018-05-21 15:00:00,0.75,-2,0.75,0.44531036023573367,0.004190343885486014,0.41256657270941177,0.43188515075546957,0.0025874904221151016,0.41256657270941177,0.757070913630682,0.0023945356437229267,0.41256657270941177
2018-05-21 15:00:00,0.75,-1,0.75,0.03662817146735732,0.0012856756323481125,0.6733738996672942,0.13918088950490498,0.0009679314827629458,0.6733738996672942,0.985107760447469,0.0005334507777684866,0.6733738996672942
2018-05-21 15:00:00,0.75,0,0.75,0.015469865938760066,0.0008109597650762942,0.9778591586117968,0.07460496108371813,0.0009570923787773841,0.9778591586117968,0.9949337039601339,0.00026530937704212173,0.9778591586117968
2018-05-21 15:00:00,0.75,1,0.75,0.02086518544833518,0.0012487268685319253,0.6753126526631719,0.10327777259707682,0.0011874391403632293,0.6753126526631719,0.9902398984267471,0.0005663258963422256,0.6753126526631719
2018-05-21 15:00:00,0.75,2,0.75,0.04821129840470997,0.002193900299343683,0.418509960583657,0.1623157997895221,0.0014943388100037683,0.418509960583657,0.9781212453727728,0.000945017713778867,0.418509960583657
2018-05-21 15:00:00,0.75,4,0.75,0.08937831908072195,0.0029748745052794517,0.4661282523032554,0.20085258286368818,0.0021925236710186855,0.4661282523032554,0.958327686505329,0.0013147400180722045,0.4661282523032554
2018-05-23 13:00:00,0.75,-4,0.75,0.6393608561948682,0.002242092203187252,0.9999999999999644,0.6932073215920223,0.00120131057863506,0.9999999999999644,0.7732187815685259,0.000795269833534387,0.9999999999999644
2018-05-23 13:00:00,0.75,-2,0.75,0.524165849326699,0.0023775312822772654,0.9999999999999656,0.5622708593585383,0.0017041283381504417,0.9999999999999656,0.8029617659088937,0.0008937334737813104,0.9999999999999656
2018-05-23 13:00:00,0.75,-1,0.75,0.8525858629041284,0.002076781410711751,0.9999999999999657,0.7811415821082947,0.001266413137613271,0.9999999999999657,0.7447569992760349,0.0006217366979464278,0.9999999999999657
2018-05-23 13:00:00,0.75,0,0.75,0.008580867121524779,0.00026521463990889524,0.9999999999999676,0.05183641002603841,0.0005332385784874843,0.9999999999999676,0.9947711811764257,0.00016161062533697236,0.9999999999999676
2018-05-23 13:00:00,0.75,1,0.75,0.16900879571678146,0.003878812301447223,0.9999999999999665,0.27029316807555537,0.001964235943436598,0.9999999999999665,0.8633375711723954,0.0031364516138584517,0.9999999999999665
2018-05-23 13:00:00,0.75,2,0.75,0.684530963794868,0.00814883713244835,0.9999999999999655,0.6445063395758025,0.0025384732157708863,0.9999999999999655,0.49594011587870507,0.006000461802245267,0.9999999999999655
2018-05-23 13:00:00,0.75,4,0.75,0.8130036887344098,0.013109969814022045,0.9999999999999631,0.7009277092909727,0.005235711600485288,0.9999999999999631,0.39421742382446767,0.00976845664733036,0.9999999999999631
